t,UAB(V),UAB,delay,output
3.738125,100.2,1.002,-0.00195,1.00005
3.73875,100.2,1.002,-0.00195,1.00005
3.739375,100.22,1.0022,-0.00195,1.00025
3.74,100.22,1.0022,-0.00195,1.00025
3.740625,100.22,1.0022,-0.00195,1.00025
3.74125,100.22,1.0022,-0.00195,1.00025
3.741875,100.22,1.0022,-0.00195,1.00025
3.7425,100.22,1.0022,-0.00195,1.00025
3.743125,100.22,1.0022,-0.00195,1.00025
3.74375,100.22,1.0022,-0.00195,1.00025
3.744375,100.22,1.0022,-0.00195,1.00025
3.745,100.22,1.0022,-0.00195,1.00025
3.745625,100.22,1.0022,-0.00195,1.00025
3.74625,100.22,1.0022,-0.00195,1.00025
3.746875,100.22,1.0022,-0.00195,1.00025
3.7475,100.22,1.0022,-0.00195,1.00025
3.748125,100.22,1.0022,-0.00195,1.00025
3.74875,100.22,1.0022,-0.00195,1.00025
3.749375,100.2,1.002,-0.00195,1.00005
3.75,100.21,1.0021,-0.00195,1.00015
3.750625,100.21,1.0021,-0.00195,1.00015
3.75125,100.21,1.0021,-0.00195,1.00015
3.751875,100.21,1.0021,-0.00195,1.00015
3.7525,100.19,1.0019,-0.00195,0.99995
3.753125,100.19,1.0019,-0.00195,0.99995
3.75375,100.19,1.0019,-0.00195,0.99995
3.754375,100.19,1.0019,-0.00195,0.99995
3.755,100.19,1.0019,-0.00195,0.99995
3.755625,100.19,1.0019,-0.00195,0.99995
3.75625,100.19,1.0019,-0.00195,0.99995
3.756875,100.19,1.0019,-0.00195,0.99995
3.7575,100.18,1.0018,-0.00195,0.99985
3.758125,100.18,1.0018,-0.00195,0.99985
3.75875,100.18,1.0018,-0.00195,0.99985
3.759375,100.17,1.0017,-0.00195,0.99975
3.76,100.17,1.0017,-0.00195,0.99975
3.760625,100.17,1.0017,-0.00195,0.99975
3.76125,100.17,1.0017,-0.00195,0.99975
3.761875,100.17,1.0017,-0.00195,0.99975
3.7625,100.18,1.0018,-0.00195,0.99985
3.763125,100.18,1.0018,-0.00195,0.99985
3.76375,100.18,1.0018,-0.00195,0.99985
3.764375,100.18,1.0018,-0.00195,0.99985
3.765,100.18,1.0018,-0.00195,0.99985
3.765625,100.18,1.0018,-0.00195,0.99985
3.76625,100.17,1.0017,-0.00195,0.99975
3.766875,100.17,1.0017,-0.00195,0.99975
3.7675,100.17,1.0017,-0.00195,0.99975
3.768125,100.17,1.0017,-0.00195,0.99975
3.76875,100.17,1.0017,-0.00195,0.99975
3.769375,100.18,1.0018,-0.00195,0.99985
3.77,100.19,1.0019,-0.00195,0.99995
3.770625,100.19,1.0019,-0.00195,0.99995
3.77125,100.19,1.0019,-0.00195,0.99995
3.771875,100.19,1.0019,-0.00195,0.99995
3.7725,100.21,1.0021,-0.00195,1.00015
3.773125,100.21,1.0021,-0.00195,1.00015
3.77375,100.21,1.0021,-0.00195,1.00015
3.774375,100.21,1.0021,-0.00195,1.00015
3.775,100.21,1.0021,-0.00195,1.00015
3.775625,100.21,1.0021,-0.00195,1.00015
3.77625,100.21,1.0021,-0.00195,1.00015
3.776875,100.21,1.0021,-0.00195,1.00015
3.7775,100.21,1.0021,-0.00195,1.00015
3.778125,100.21,1.0021,-0.00195,1.00015
3.77875,100.21,1.0021,-0.00195,1.00015
3.779375,100.22,1.0022,-0.00195,1.00025
3.78,100.22,1.0022,-0.00195,1.00025
3.780625,100.22,1.0022,-0.00195,1.00025
3.78125,100.22,1.0022,-0.00195,1.00025
3.781875,100.22,1.0022,-0.00195,1.00025
3.7825,100.21,1.0021,-0.00195,1.00015
3.783125,100.21,1.0021,-0.00195,1.00015
3.78375,100.21,1.0021,-0.00195,1.00015
3.784375,100.21,1.0021,-0.00195,1.00015
3.785,100.21,1.0021,-0.00195,1.00015
3.785625,100.21,1.0021,-0.00195,1.00015
3.78625,100.21,1.0021,-0.00195,1.00015
3.786875,100.21,1.0021,-0.00195,1.00015
3.7875,100.21,1.0021,-0.00195,1.00015
3.788125,100.21,1.0021,-0.00195,1.00015
3.78875,100.21,1.0021,-0.00195,1.00015
3.789375,100.2,1.002,-0.00195,1.00005
3.79,100.21,1.0021,-0.00195,1.00015
3.790625,100.21,1.0021,-0.00195,1.00015
3.79125,100.21,1.0021,-0.00195,1.00015
3.791875,100.21,1.0021,-0.00195,1.00015
3.7925,100.18,1.0018,-0.00195,0.99985
3.793125,100.18,1.0018,-0.00195,0.99985
3.79375,100.18,1.0018,-0.00195,0.99985
3.794375,100.18,1.0018,-0.00195,0.99985
3.795,100.18,1.0018,-0.00195,0.99985
3.795625,100.18,1.0018,-0.00195,0.99985
3.79625,100.18,1.0018,-0.00195,0.99985
3.796875,100.18,1.0018,-0.00195,0.99985
3.7975,100.18,1.0018,-0.00195,0.99985
3.798125,100.18,1.0018,-0.00195,0.99985
3.79875,100.18,1.0018,-0.00195,0.99985
3.799375,100.18,1.0018,-0.00195,0.99985
3.8,100.18,1.0018,-0.00195,0.99985
3.800625,100.18,1.0018,-0.00195,0.99985
3.80125,100.18,1.0018,-0.00195,0.99985
3.801875,100.18,1.0018,-0.00195,0.99985
3.8025,100.18,1.0018,-0.00195,0.99985
3.803125,100.19,1.0019,-0.00195,0.99995
3.80375,100.19,1.0019,-0.00195,0.99995
3.804375,100.19,1.0019,-0.00195,0.99995
3.805,100.19,1.0019,-0.00195,0.99995
3.805625,100.19,1.0019,-0.00195,0.99995
3.80625,100.19,1.0019,-0.00195,0.99995
3.806875,100.19,1.0019,-0.00195,0.99995
3.8075,100.19,1.0019,-0.00195,0.99995
3.808125,100.19,1.0019,-0.00195,0.99995
3.80875,100.19,1.0019,-0.00195,0.99995
3.809375,100.19,1.0019,-0.00195,0.99995
3.81,100.19,1.0019,-0.00195,0.99995
3.810625,100.19,1.0019,-0.00195,0.99995
3.81125,100.19,1.0019,-0.00195,0.99995
3.811875,100.19,1.0019,-0.00195,0.99995
3.8125,100.21,1.0021,-0.00195,1.00015
3.813125,100.22,1.0022,-0.00195,1.00025
3.81375,100.22,1.0022,-0.00195,1.00025
3.814375,100.22,1.0022,-0.00195,1.00025
3.815,100.22,1.0022,-0.00195,1.00025
3.815625,100.22,1.0022,-0.00195,1.00025
3.81625,100.22,1.0022,-0.00195,1.00025
3.816875,100.22,1.0022,-0.00195,1.00025
3.8175,100.21,1.0021,-0.00195,1.00015
3.818125,100.21,1.0021,-0.00195,1.00015
3.81875,100.22,1.0022,-0.00195,1.00025
3.819375,100.21,1.0021,-0.00195,1.00015
3.82,100.21,1.0021,-0.00195,1.00015
3.820625,100.21,1.0021,-0.00195,1.00015
3.82125,100.21,1.0021,-0.00195,1.00015
3.821875,100.21,1.0021,-0.00195,1.00015
3.8225,100.22,1.0022,-0.00195,1.00025
3.823125,100.2,1.002,-0.00195,1.00005
3.82375,100.2,1.002,-0.00195,1.00005
3.824375,100.2,1.002,-0.00195,1.00005
3.825,100.2,1.002,-0.00195,1.00005
3.825625,100.2,1.002,-0.00195,1.00005
3.82625,100.2,1.002,-0.00195,1.00005
3.826875,100.2,1.002,-0.00195,1.00005
3.8275,100.2,1.002,-0.00195,1.00005
3.828125,100.2,1.002,-0.00195,1.00005
3.82875,100.2,1.002,-0.00195,1.00005
3.829375,100.21,1.0021,-0.00195,1.00015
3.83,100.2,1.002,-0.00195,1.00005
3.830625,100.21,1.0021,-0.00195,1.00015
3.83125,100.21,1.0021,-0.00195,1.00015
3.831875,100.21,1.0021,-0.00195,1.00015
3.8325,100.2,1.002,-0.00195,1.00005
3.833125,100.18,1.0018,-0.00195,0.99985
3.83375,100.18,1.0018,-0.00195,0.99985
3.834375,100.18,1.0018,-0.00195,0.99985
3.835,100.18,1.0018,-0.00195,0.99985
3.835625,100.18,1.0018,-0.00195,0.99985
3.83625,100.18,1.0018,-0.00195,0.99985
3.836875,100.18,1.0018,-0.00195,0.99985
3.8375,100.18,1.0018,-0.00195,0.99985
3.838125,100.18,1.0018,-0.00195,0.99985
3.83875,100.18,1.0018,-0.00195,0.99985
3.839375,100.19,1.0019,-0.00195,0.99995
3.84,100.19,1.0019,-0.00195,0.99995
3.840625,100.19,1.0019,-0.00195,0.99995
3.84125,100.19,1.0019,-0.00195,0.99995
3.841875,100.19,1.0019,-0.00195,0.99995
3.8425,100.19,1.0019,-0.00195,0.99995
3.843125,100.21,1.0021,-0.00195,1.00015
3.84375,100.21,1.0021,-0.00195,1.00015
3.844375,100.21,1.0021,-0.00195,1.00015
3.845,100.21,1.0021,-0.00195,1.00015
3.845625,100.21,1.0021,-0.00195,1.00015
3.84625,100.21,1.0021,-0.00195,1.00015
3.846875,100.21,1.0021,-0.00195,1.00015
3.8475,100.21,1.0021,-0.00195,1.00015
3.848125,100.21,1.0021,-0.00195,1.00015
3.84875,100.21,1.0021,-0.00195,1.00015
3.849375,100.19,1.0019,-0.00195,0.99995
3.85,100.19,1.0019,-0.00195,0.99995
3.850625,100.19,1.0019,-0.00195,0.99995
3.85125,100.19,1.0019,-0.00195,0.99995
3.851875,100.19,1.0019,-0.00195,0.99995
3.8525,100.21,1.0021,-0.00195,1.00015
3.853125,100.21,1.0021,-0.00195,1.00015
3.85375,100.21,1.0021,-0.00195,1.00015
3.854375,100.21,1.0021,-0.00195,1.00015
3.855,100.21,1.0021,-0.00195,1.00015
3.855625,100.21,1.0021,-0.00195,1.00015
3.85625,100.21,1.0021,-0.00195,1.00015
3.856875,100.21,1.0021,-0.00195,1.00015
3.8575,100.21,1.0021,-0.00195,1.00015
3.858125,100.21,1.0021,-0.00195,1.00015
3.85875,100.21,1.0021,-0.00195,1.00015
3.859375,100.19,1.0019,-0.00195,0.99995
3.86,100.2,1.002,-0.00195,1.00005
3.860625,100.2,1.002,-0.00195,1.00005
3.86125,100.2,1.002,-0.00195,1.00005
3.861875,100.2,1.002,-0.00195,1.00005
3.8625,100.2,1.002,-0.00195,1.00005
3.863125,100.17,1.0017,-0.00195,0.99975
3.86375,100.17,1.0017,-0.00195,0.99975
3.864375,100.17,1.0017,-0.00195,0.99975
3.865,100.17,1.0017,-0.00195,0.99975
3.865625,100.17,1.0017,-0.00195,0.99975
3.86625,100.17,1.0017,-0.00195,0.99975
3.866875,100.17,1.0017,-0.00195,0.99975
3.8675,100.17,1.0017,-0.00195,0.99975
3.868125,100.17,1.0017,-0.00195,0.99975
3.86875,100.17,1.0017,-0.00195,0.99975
3.869375,100.19,1.0019,-0.00195,0.99995
3.87,100.19,1.0019,-0.00195,0.99995
3.870625,100.19,1.0019,-0.00195,0.99995
3.87125,100.19,1.0019,-0.00195,0.99995
3.871875,100.19,1.0019,-0.00195,0.99995
3.8725,100.19,1.0019,-0.00195,0.99995
3.873125,100.18,1.0018,-0.00195,0.99985
3.87375,100.18,1.0018,-0.00195,0.99985
3.874375,100.18,1.0018,-0.00195,0.99985
3.875,100.18,1.0018,-0.00195,0.99985
3.875625,100.18,1.0018,-0.00195,0.99985
3.87625,100.18,1.0018,-0.00195,0.99985
3.876875,100.18,1.0018,-0.00195,0.99985
3.8775,100.18,1.0018,-0.00195,0.99985
3.878125,100.18,1.0018,-0.00195,0.99985
3.87875,100.18,1.0018,-0.00195,0.99985
3.879375,100.19,1.0019,-0.00195,0.99995
3.88,100.19,1.0019,-0.00195,0.99995
3.880625,100.19,1.0019,-0.00195,0.99995
3.88125,100.19,1.0019,-0.00195,0.99995
3.881875,100.19,1.0019,-0.00195,0.99995
3.8825,100.19,1.0019,-0.00195,0.99995
3.883125,100.22,1.0022,-0.00195,1.00025
3.88375,100.22,1.0022,-0.00195,1.00025
3.884375,100.22,1.0022,-0.00195,1.00025
3.885,100.21,1.0021,-0.00195,1.00015
3.885625,100.21,1.0021,-0.00195,1.00015
3.88625,100.21,1.0021,-0.00195,1.00015
3.886875,100.21,1.0021,-0.00195,1.00015
3.8875,100.21,1.0021,-0.00195,1.00015
3.888125,100.21,1.0021,-0.00195,1.00015
3.88875,100.21,1.0021,-0.00195,1.00015
3.889375,100.2,1.002,-0.00195,1.00005
3.89,100.19,1.0019,-0.00195,0.99995
3.890625,100.19,1.0019,-0.00195,0.99995
3.89125,100.2,1.002,-0.00195,1.00005
3.891875,100.2,1.002,-0.00195,1.00005
3.8925,100.2,1.002,-0.00195,1.00005
3.893125,100.22,1.0022,-0.00195,1.00025
3.89375,100.22,1.0022,-0.00195,1.00025
3.894375,100.22,1.0022,-0.00195,1.00025
3.895,100.22,1.0022,-0.00195,1.00025
3.895625,100.22,1.0022,-0.00195,1.00025
3.89625,100.21,1.0021,-0.00195,1.00015
3.896875,100.21,1.0021,-0.00195,1.00015
3.8975,100.21,1.0021,-0.00195,1.00015
3.898125,100.21,1.0021,-0.00195,1.00015
3.89875,100.21,1.0021,-0.00195,1.00015
3.899375,100.2,1.002,-0.00195,1.00005
3.9,100.2,1.002,-0.00195,1.00005
3.900625,100.2,1.002,-0.00195,1.00005
3.90125,100.2,1.002,-0.00195,1.00005
3.901875,100.2,1.002,-0.00195,1.00005
3.9025,100.2,1.002,-0.00195,1.00005
3.903125,100.18,1.0018,-0.00195,0.99985
3.90375,100.18,1.0018,-0.00195,0.99985
3.904375,100.18,1.0018,-0.00195,0.99985
3.905,100.18,1.0018,-0.00195,0.99985
3.905625,100.18,1.0018,-0.00195,0.99985
3.90625,100.18,1.0018,-0.00195,0.99985
3.906875,100.18,1.0018,-0.00195,0.99985
3.9075,100.18,1.0018,-0.00195,0.99985
3.908125,100.18,1.0018,-0.00195,0.99985
3.90875,100.17,1.0017,-0.00195,0.99975
3.909375,100.18,1.0018,-0.00195,0.99985
3.91,100.2,1.002,-0.00195,1.00005
3.910625,100.2,1.002,-0.00195,1.00005
3.91125,100.2,1.002,-0.00195,1.00005
3.911875,100.2,1.002,-0.00195,1.00005
3.9125,100.2,1.002,-0.00195,1.00005
3.913125,100.18,1.0018,-0.00195,0.99985
3.91375,100.18,1.0018,-0.00195,0.99985
3.914375,100.18,1.0018,-0.00195,0.99985
3.915,100.18,1.0018,-0.00195,0.99985
3.915625,100.18,1.0018,-0.00195,0.99985
3.91625,100.18,1.0018,-0.00195,0.99985
3.916875,100.18,1.0018,-0.00195,0.99985
3.9175,100.18,1.0018,-0.00195,0.99985
3.918125,100.18,1.0018,-0.00195,0.99985
3.91875,100.18,1.0018,-0.00195,0.99985
3.919375,100.18,1.0018,-0.00195,0.99985
3.92,100.2,1.002,-0.00195,1.00005
3.920625,100.2,1.002,-0.00195,1.00005
3.92125,100.2,1.002,-0.00195,1.00005
3.921875,100.2,1.002,-0.00195,1.00005
3.9225,100.2,1.002,-0.00195,1.00005
3.923125,100.22,1.0022,-0.00195,1.00025
3.92375,100.22,1.0022,-0.00195,1.00025
3.924375,100.22,1.0022,-0.00195,1.00025
3.925,100.22,1.0022,-0.00195,1.00025
3.925625,100.22,1.0022,-0.00195,1.00025
3.92625,100.22,1.0022,-0.00195,1.00025
3.926875,100.22,1.0022,-0.00195,1.00025
3.9275,100.22,1.0022,-0.00195,1.00025
3.928125,100.22,1.0022,-0.00195,1.00025
3.92875,100.22,1.0022,-0.00195,1.00025
3.929375,100.22,1.0022,-0.00195,1.00025
3.93,100.2,1.002,-0.00195,1.00005
3.930625,100.2,1.002,-0.00195,1.00005
3.93125,100.2,1.002,-0.00195,1.00005
3.931875,100.2,1.002,-0.00195,1.00005
3.9325,100.2,1.002,-0.00195,1.00005
3.933125,100.21,1.0021,-0.00195,1.00015
3.93375,100.22,1.0022,-0.00195,1.00025
3.934375,100.22,1.0022,-0.00195,1.00025
3.935,100.21,1.0021,-0.00195,1.00015
3.935625,100.21,1.0021,-0.00195,1.00015
3.93625,100.21,1.0021,-0.00195,1.00015
3.936875,100.21,1.0021,-0.00195,1.00015
3.9375,100.21,1.0021,-0.00195,1.00015
3.938125,100.21,1.0021,-0.00195,1.00015
3.93875,100.21,1.0021,-0.00195,1.00015
3.939375,100.21,1.0021,-0.00195,1.00015
3.94,100.19,1.0019,-0.00195,0.99995
3.940625,100.19,1.0019,-0.00195,0.99995
3.94125,100.19,1.0019,-0.00195,0.99995
3.941875,100.19,1.0019,-0.00195,0.99995
3.9425,100.19,1.0019,-0.00195,0.99995
3.943125,100.17,1.0017,-0.00195,0.99975
3.94375,100.17,1.0017,-0.00195,0.99975
3.944375,100.17,1.0017,-0.00195,0.99975
3.945,100.17,1.0017,-0.00195,0.99975
3.945625,100.17,1.0017,-0.00195,0.99975
3.94625,100.17,1.0017,-0.00195,0.99975
3.946875,100.17,1.0017,-0.00195,0.99975
3.9475,100.17,1.0017,-0.00195,0.99975
3.948125,100.17,1.0017,-0.00195,0.99975
3.94875,100.17,1.0017,-0.00195,0.99975
3.949375,100.18,1.0018,-0.00195,0.99985
3.95,100.19,1.0019,-0.00195,0.99995
3.950625,100.19,1.0019,-0.00195,0.99995
3.95125,100.2,1.002,-0.00195,1.00005
3.951875,100.19,1.0019,-0.00195,0.99995
3.9525,100.19,1.0019,-0.00195,0.99995
3.953125,100.18,1.0018,-0.00195,0.99985
3.95375,100.18,1.0018,-0.00195,0.99985
3.954375,100.18,1.0018,-0.00195,0.99985
3.955,100.18,1.0018,-0.00195,0.99985
3.955625,100.18,1.0018,-0.00195,0.99985
3.95625,100.18,1.0018,-0.00195,0.99985
3.956875,100.18,1.0018,-0.00195,0.99985
3.9575,100.18,1.0018,-0.00195,0.99985
3.958125,100.18,1.0018,-0.00195,0.99985
3.95875,100.18,1.0018,-0.00195,0.99985
3.959375,100.18,1.0018,-0.00195,0.99985
3.96,100.2,1.002,-0.00195,1.00005
3.960625,100.2,1.002,-0.00195,1.00005
3.96125,100.2,1.002,-0.00195,1.00005
3.961875,100.2,1.002,-0.00195,1.00005
3.9625,100.2,1.002,-0.00195,1.00005
3.963125,100.22,1.0022,-0.00195,1.00025
3.96375,100.22,1.0022,-0.00195,1.00025
3.964375,100.22,1.0022,-0.00195,1.00025
3.965,100.22,1.0022,-0.00195,1.00025
3.965625,100.22,1.0022,-0.00195,1.00025
3.96625,100.22,1.0022,-0.00195,1.00025
3.966875,100.22,1.0022,-0.00195,1.00025
3.9675,100.22,1.0022,-0.00195,1.00025
3.968125,100.22,1.0022,-0.00195,1.00025
3.96875,100.22,1.0022,-0.00195,1.00025
3.969375,100.22,1.0022,-0.00195,1.00025
3.97,100.2,1.002,-0.00195,1.00005
3.970625,100.2,1.002,-0.00195,1.00005
3.97125,100.2,1.002,-0.00195,1.00005
3.971875,100.2,1.002,-0.00195,1.00005
3.9725,100.2,1.002,-0.00195,1.00005
3.973125,100.21,1.0021,-0.00195,1.00015
3.97375,100.22,1.0022,-0.00195,1.00025
3.974375,100.22,1.0022,-0.00195,1.00025
3.975,100.22,1.0022,-0.00195,1.00025
3.975625,100.22,1.0022,-0.00195,1.00025
3.97625,100.21,1.0021,-0.00195,1.00015
3.976875,100.21,1.0021,-0.00195,1.00015
3.9775,100.21,1.0021,-0.00195,1.00015
3.978125,100.21,1.0021,-0.00195,1.00015
3.97875,100.21,1.0021,-0.00195,1.00015
3.979375,100.21,1.0021,-0.00195,1.00015
3.98,100.19,1.0019,-0.00195,0.99995
3.980625,100.19,1.0019,-0.00195,0.99995
3.98125,100.19,1.0019,-0.00195,0.99995
3.981875,100.19,1.0019,-0.00195,0.99995
3.9825,100.19,1.0019,-0.00195,0.99995
3.983125,100.17,1.0017,-0.00195,0.99975
3.98375,100.17,1.0017,-0.00195,0.99975
3.984375,100.17,1.0017,-0.00195,0.99975
3.985,100.17,1.0017,-0.00195,0.99975
3.985625,100.17,1.0017,-0.00195,0.99975
3.98625,100.17,1.0017,-0.00195,0.99975
3.986875,100.17,1.0017,-0.00195,0.99975
3.9875,100.17,1.0017,-0.00195,0.99975
3.988125,100.17,1.0017,-0.00195,0.99975
3.98875,100.17,1.0017,-0.00195,0.99975
3.989375,100.17,1.0017,-0.00195,0.99975
3.99,100.19,1.0019,-0.00195,0.99995
3.990625,100.19,1.0019,-0.00195,0.99995
3.99125,100.19,1.0019,-0.00195,0.99995
3.991875,100.19,1.0019,-0.00195,0.99995
3.9925,100.19,1.0019,-0.00195,0.99995
3.993125,100.18,1.0018,-0.00195,0.99985
3.99375,100.18,1.0018,-0.00195,0.99985
3.994375,100.18,1.0018,-0.00195,0.99985
3.995,100.18,1.0018,-0.00195,0.99985
3.995625,100.18,1.0018,-0.00195,0.99985
3.99625,100.18,1.0018,-0.00195,0.99985
3.996875,100.18,1.0018,-0.00195,0.99985
3.9975,100.18,1.0018,-0.00195,0.99985
3.998125,100.18,1.0018,-0.00195,0.99985
3.99875,100.18,1.0018,-0.00195,0.99985
3.999375,100.18,1.0018,-0.00195,0.99985
4,100.2,1.002,-0.00195,1.00005
4.000625,100.2,1.002,-0.00195,1.00005
4.00125,100.2,1.002,-0.00195,1.00005
4.001875,100.2,1.002,-0.00195,1.00005
4.0025,100.2,1.002,-0.00195,1.00005
4.003125,100.23,1.0023,-0.00195,1.00035
4.00375,100.23,1.0023,-0.00195,1.00035
4.004375,100.23,1.0023,-0.00195,1.00035
4.005,100.23,1.0023,-0.00195,1.00035
4.005625,100.23,1.0023,-0.00195,1.00035
4.00625,100.22,1.0022,-0.00195,1.00025
4.006875,100.22,1.0022,-0.00195,1.00025
4.0075,100.22,1.0022,-0.00195,1.00025
4.008125,100.22,1.0022,-0.00195,1.00025
4.00875,100.22,1.0022,-0.00195,1.00025
4.009375,100.23,1.0023,-0.00195,1.00035
4.01,100.2,1.002,-0.00195,1.00005
4.010625,100.2,1.002,-0.00195,1.00005
4.01125,100.2,1.002,-0.00195,1.00005
4.011875,100.2,1.002,-0.00195,1.00005
4.0125,100.2,1.002,-0.00195,1.00005
4.013125,100.21,1.0021,-0.00195,1.00015
4.01375,100.22,1.0022,-0.00195,1.00025
4.014375,100.21,1.0021,-0.00195,1.00015
4.015,100.21,1.0021,-0.00195,1.00015
4.015625,100.21,1.0021,-0.00195,1.00015
4.01625,100.21,1.0021,-0.00195,1.00015
4.016875,100.21,1.0021,-0.00195,1.00015
4.0175,100.21,1.0021,-0.00195,1.00015
4.018125,100.21,1.0021,-0.00195,1.00015
4.01875,100.21,1.0021,-0.00195,1.00015
4.019375,100.21,1.0021,-0.00195,1.00015
4.02,100.19,1.0019,-0.00195,0.99995
4.020625,100.19,1.0019,-0.00195,0.99995
4.02125,100.19,1.0019,-0.00195,0.99995
4.021875,100.19,1.0019,-0.00195,0.99995
4.0225,100.19,1.0019,-0.00195,0.99995
4.023125,100.18,1.0018,-0.00195,0.99985
4.02375,100.17,1.0017,-0.00195,0.99975
4.024375,100.17,1.0017,-0.00195,0.99975
4.025,100.17,1.0017,-0.00195,0.99975
4.025625,100.17,1.0017,-0.00195,0.99975
4.02625,100.17,1.0017,-0.00195,0.99975
4.026875,100.17,1.0017,-0.00195,0.99975
4.0275,100.17,1.0017,-0.00195,0.99975
4.028125,100.17,1.0017,-0.00195,0.99975
4.02875,100.17,1.0017,-0.00195,0.99975
4.029375,100.17,1.0017,-0.00195,0.99975
4.03,100.2,1.002,-0.00195,1.00005
4.030625,100.2,1.002,-0.00195,1.00005
4.03125,100.2,1.002,-0.00195,1.00005
4.031875,100.2,1.002,-0.00195,1.00005
4.0325,100.2,1.002,-0.00195,1.00005
4.033125,100.19,1.0019,-0.00195,0.99995
4.03375,100.19,1.0019,-0.00195,0.99995
4.034375,100.18,1.0018,-0.00195,0.99985
4.035,100.18,1.0018,-0.00195,0.99985
4.035625,100.18,1.0018,-0.00195,0.99985
4.03625,100.18,1.0018,-0.00195,0.99985
4.036875,100.18,1.0018,-0.00195,0.99985
4.0375,100.18,1.0018,-0.00195,0.99985
4.038125,100.18,1.0018,-0.00195,0.99985
4.03875,100.18,1.0018,-0.00195,0.99985
4.039375,100.18,1.0018,-0.00195,0.99985
4.04,100.21,1.0021,-0.00195,1.00015
4.040625,100.21,1.0021,-0.00195,1.00015
4.04125,100.21,1.0021,-0.00195,1.00015
4.041875,100.21,1.0021,-0.00195,1.00015
4.0425,100.21,1.0021,-0.00195,1.00015
4.043125,100.22,1.0022,-0.00195,1.00025
4.04375,100.22,1.0022,-0.00195,1.00025
4.044375,100.22,1.0022,-0.00195,1.00025
4.045,100.22,1.0022,-0.00195,1.00025
4.045625,100.22,1.0022,-0.00195,1.00025
4.04625,100.22,1.0022,-0.00195,1.00025
4.046875,100.22,1.0022,-0.00195,1.00025
4.0475,100.22,1.0022,-0.00195,1.00025
4.048125,100.22,1.0022,-0.00195,1.00025
4.04875,100.22,1.0022,-0.00195,1.00025
4.049375,100.22,1.0022,-0.00195,1.00025
4.05,100.2,1.002,-0.00195,1.00005
4.050625,100.2,1.002,-0.00195,1.00005
4.05125,100.2,1.002,-0.00195,1.00005
4.051875,100.2,1.002,-0.00195,1.00005
4.0525,100.2,1.002,-0.00195,1.00005
4.053125,100.21,1.0021,-0.00195,1.00015
4.05375,100.21,1.0021,-0.00195,1.00015
4.054375,100.21,1.0021,-0.00195,1.00015
4.055,100.21,1.0021,-0.00195,1.00015
4.055625,100.21,1.0021,-0.00195,1.00015
4.05625,100.21,1.0021,-0.00195,1.00015
4.056875,100.21,1.0021,-0.00195,1.00015
4.0575,100.21,1.0021,-0.00195,1.00015
4.058125,100.21,1.0021,-0.00195,1.00015
4.05875,100.21,1.0021,-0.00195,1.00015
4.059375,100.21,1.0021,-0.00195,1.00015
4.06,100.19,1.0019,-0.00195,0.99995
4.060625,100.19,1.0019,-0.00195,0.99995
4.06125,100.19,1.0019,-0.00195,0.99995
4.061875,100.19,1.0019,-0.00195,0.99995
4.0625,100.19,1.0019,-0.00195,0.99995
4.063125,100.17,1.0017,-0.00195,0.99975
4.06375,100.17,1.0017,-0.00195,0.99975
4.064375,100.17,1.0017,-0.00195,0.99975
4.065,100.17,1.0017,-0.00195,0.99975
4.065625,100.17,1.0017,-0.00195,0.99975
4.06625,100.16,1.0016,-0.00195,0.99965
4.066875,100.16,1.0016,-0.00195,0.99965
4.0675,100.16,1.0016,-0.00195,0.99965
4.068125,100.16,1.0016,-0.00195,0.99965
4.06875,100.16,1.0016,-0.00195,0.99965
4.069375,100.16,1.0016,-0.00195,0.99965
4.07,100.19,1.0019,-0.00195,0.99995
4.070625,100.19,1.0019,-0.00195,0.99995
4.07125,100.19,1.0019,-0.00195,0.99995
4.071875,100.19,1.0019,-0.00195,0.99995
4.0725,100.19,1.0019,-0.00195,0.99995
4.073125,100.18,1.0018,-0.00195,0.99985
4.07375,100.18,1.0018,-0.00195,0.99985
4.074375,100.18,1.0018,-0.00195,0.99985
4.075,100.18,1.0018,-0.00195,0.99985
4.075625,100.18,1.0018,-0.00195,0.99985
4.07625,100.18,1.0018,-0.00195,0.99985
4.076875,100.18,1.0018,-0.00195,0.99985
4.0775,100.18,1.0018,-0.00195,0.99985
4.078125,100.18,1.0018,-0.00195,0.99985
4.07875,100.18,1.0018,-0.00195,0.99985
4.079375,100.18,1.0018,-0.00195,0.99985
4.08,100.2,1.002,-0.00195,1.00005
4.080625,100.2,1.002,-0.00195,1.00005
4.08125,100.2,1.002,-0.00195,1.00005
4.081875,100.2,1.002,-0.00195,1.00005
4.0825,100.2,1.002,-0.00195,1.00005
4.083125,100.22,1.0022,-0.00195,1.00025
4.08375,100.23,1.0023,-0.00195,1.00035
4.084375,100.22,1.0022,-0.00195,1.00025
4.085,100.22,1.0022,-0.00195,1.00025
4.085625,100.22,1.0022,-0.00195,1.00025
4.08625,100.22,1.0022,-0.00195,1.00025
4.086875,100.22,1.0022,-0.00195,1.00025
4.0875,100.22,1.0022,-0.00195,1.00025
4.088125,100.22,1.0022,-0.00195,1.00025
4.08875,100.22,1.0022,-0.00195,1.00025
4.089375,100.22,1.0022,-0.00195,1.00025
4.09,100.2,1.002,-0.00195,1.00005
4.090625,100.2,1.002,-0.00195,1.00005
