t,UAB(V),1,UAB
3.06,100.17,1.0017,1.00197
3.060625,100.17,1.0017,1.00197
3.06125,100.17,1.0017,1.00197
3.061875,100.17,1.0017,1.00197
3.0625,100.17,1.0017,1.00197
3.063125,100.16,1.0016,1.00187
3.06375,100.16,1.0016,1.00187
3.064375,100.16,1.0016,1.00187
3.065,100.16,1.0016,1.00187
3.065625,100.16,1.0016,1.00187
3.06625,100.16,1.0016,1.00187
3.066875,100.16,1.0016,1.00187
3.0675,100.16,1.0016,1.00187
3.068125,100.15,1.0015,1.00177
3.06875,100.15,1.0015,1.00177
3.069375,100.16,1.0016,1.00187
3.07,100.16,1.0016,1.00187
3.070625,100.15,1.0015,1.00177
3.07125,100.15,1.0015,1.00177
3.071875,100.15,1.0015,1.00177
3.0725,100.15,1.0015,1.00177
3.073125,100.15,1.0015,1.00177
3.07375,100.15,1.0015,1.00177
3.074375,100.15,1.0015,1.00177
3.075,100.15,1.0015,1.00177
3.075625,100.15,1.0015,1.00177
3.07625,100.15,1.0015,1.00177
3.076875,100.15,1.0015,1.00177
3.0775,100.15,1.0015,1.00177
3.078125,100.15,1.0015,1.00177
3.07875,100.15,1.0015,1.00177
3.079375,100.15,1.0015,1.00177
3.08,100.16,1.0016,1.00187
3.080625,100.16,1.0016,1.00187
3.08125,100.15,1.0015,1.00177
3.081875,100.16,1.0016,1.00187
3.0825,100.16,1.0016,1.00187
3.083125,100.16,1.0016,1.00187
3.08375,100.16,1.0016,1.00187
3.084375,100.16,1.0016,1.00187
3.085,100.16,1.0016,1.00187
3.085625,100.16,1.0016,1.00187
3.08625,100.15,1.0015,1.00177
3.086875,100.15,1.0015,1.00177
3.0875,100.16,1.0016,1.00187
3.088125,100.16,1.0016,1.00187
3.08875,100.16,1.0016,1.00187
3.089375,100.15,1.0015,1.00177
3.09,100.14,1.0014,1.00167
3.090625,100.15,1.0015,1.00177
3.09125,100.15,1.0015,1.00177
3.091875,100.15,1.0015,1.00177
3.0925,100.15,1.0015,1.00177
3.093125,100.15,1.0015,1.00177
3.09375,100.15,1.0015,1.00177
3.094375,100.15,1.0015,1.00177
3.095,100.15,1.0015,1.00177
3.095625,100.15,1.0015,1.00177
3.09625,100.15,1.0015,1.00177
3.096875,100.15,1.0015,1.00177
3.0975,100.15,1.0015,1.00177
3.098125,100.15,1.0015,1.00177
3.09875,100.15,1.0015,1.00177
3.099375,100.15,1.0015,1.00177
3.1,100.15,1.0015,1.00177
3.100625,100.15,1.0015,1.00177
3.10125,100.15,1.0015,1.00177
3.101875,100.15,1.0015,1.00177
3.1025,100.15,1.0015,1.00177
3.103125,100.15,1.0015,1.00177
3.10375,100.15,1.0015,1.00177
3.104375,100.15,1.0015,1.00177
3.105,100.15,1.0015,1.00177
3.105625,100.15,1.0015,1.00177
3.10625,100.15,1.0015,1.00177
3.106875,100.15,1.0015,1.00177
3.1075,100.15,1.0015,1.00177
3.108125,100.14,1.0014,1.00167
3.10875,100.14,1.0014,1.00167
3.109375,100.15,1.0015,1.00177
3.11,100.15,1.0015,1.00177
3.110625,100.15,1.0015,1.00177
3.11125,100.15,1.0015,1.00177
3.111875,100.15,1.0015,1.00177
3.1125,100.15,1.0015,1.00177
3.113125,100.15,1.0015,1.00177
3.11375,100.15,1.0015,1.00177
3.114375,100.15,1.0015,1.00177
3.115,100.14,1.0014,1.00167
3.115625,100.14,1.0014,1.00167
3.11625,100.14,1.0014,1.00167
3.116875,100.15,1.0015,1.00177
3.1175,100.15,1.0015,1.00177
3.118125,100.15,1.0015,1.00177
3.11875,100.15,1.0015,1.00177
3.119375,100.15,1.0015,1.00177
3.12,100.15,1.0015,1.00177
3.120625,100.15,1.0015,1.00177
3.12125,100.15,1.0015,1.00177
3.121875,100.15,1.0015,1.00177
3.1225,100.15,1.0015,1.00177
3.123125,100.15,1.0015,1.00177
3.12375,100.15,1.0015,1.00177
3.124375,100.15,1.0015,1.00177
3.125,100.15,1.0015,1.00177
3.125625,100.15,1.0015,1.00177
3.12625,100.15,1.0015,1.00177
3.126875,100.16,1.0016,1.00187
3.1275,100.16,1.0016,1.00187
3.128125,100.17,1.0017,1.00197
3.12875,100.16,1.0016,1.00187
3.129375,100.17,1.0017,1.00197
3.13,100.16,1.0016,1.00187
3.130625,100.17,1.0017,1.00197
3.13125,100.16,1.0016,1.00187
3.131875,100.16,1.0016,1.00187
3.1325,100.16,1.0016,1.00187
3.133125,100.16,1.0016,1.00187
3.13375,100.16,1.0016,1.00187
3.134375,100.16,1.0016,1.00187
3.135,100.16,1.0016,1.00187
3.135625,100.16,1.0016,1.00187
3.13625,100.16,1.0016,1.00187
3.136875,100.16,1.0016,1.00187
3.1375,100.16,1.0016,1.00187
3.138125,100.16,1.0016,1.00187
3.13875,100.16,1.0016,1.00187
3.139375,100.16,1.0016,1.00187
3.14,100.16,1.0016,1.00187
3.140625,100.16,1.0016,1.00187
3.14125,100.17,1.0017,1.00197
3.141875,100.17,1.0017,1.00197
3.1425,100.17,1.0017,1.00197
3.143125,100.17,1.0017,1.00197
3.14375,100.17,1.0017,1.00197
3.144375,100.17,1.0017,1.00197
3.145,100.17,1.0017,1.00197
3.145625,100.17,1.0017,1.00197
3.14625,100.17,1.0017,1.00197
3.146875,100.16,1.0016,1.00187
3.1475,100.16,1.0016,1.00187
3.148125,100.16,1.0016,1.00187
3.14875,100.17,1.0017,1.00197
3.149375,100.17,1.0017,1.00197
3.15,100.18,1.0018,1.00207
3.150625,100.17,1.0017,1.00197
3.15125,100.18,1.0018,1.00207
3.151875,100.18,1.0018,1.00207
3.1525,100.17,1.0017,1.00197
3.153125,100.18,1.0018,1.00207
3.15375,100.18,1.0018,1.00207
3.154375,100.18,1.0018,1.00207
3.155,100.17,1.0017,1.00197
3.155625,100.17,1.0017,1.00197
3.15625,100.17,1.0017,1.00197
3.156875,100.17,1.0017,1.00197
3.1575,100.17,1.0017,1.00197
3.158125,100.18,1.0018,1.00207
3.15875,100.18,1.0018,1.00207
3.159375,100.18,1.0018,1.00207
3.16,100.18,1.0018,1.00207
3.160625,100.18,1.0018,1.00207
3.16125,100.18,1.0018,1.00207
3.161875,100.18,1.0018,1.00207
3.1625,100.18,1.0018,1.00207
3.163125,100.18,1.0018,1.00207
3.16375,100.18,1.0018,1.00207
3.164375,100.18,1.0018,1.00207
3.165,100.18,1.0018,1.00207
3.165625,100.18,1.0018,1.00207
3.16625,100.18,1.0018,1.00207
3.166875,100.18,1.0018,1.00207
3.1675,100.18,1.0018,1.00207
3.168125,100.17,1.0017,1.00197
3.16875,100.17,1.0017,1.00197
3.169375,100.17,1.0017,1.00197
3.17,100.17,1.0017,1.00197
3.170625,100.16,1.0016,1.00187
3.17125,100.16,1.0016,1.00187
3.171875,100.15,1.0015,1.00177
3.1725,100.17,1.0017,1.00197
3.173125,100.17,1.0017,1.00197
3.17375,100.17,1.0017,1.00197
3.174375,100.17,1.0017,1.00197
3.175,100.17,1.0017,1.00197
3.175625,100.17,1.0017,1.00197
3.17625,100.17,1.0017,1.00197
3.176875,100.17,1.0017,1.00197
3.1775,100.17,1.0017,1.00197
3.178125,100.16,1.0016,1.00187
3.17875,100.16,1.0016,1.00187
3.179375,100.16,1.0016,1.00187
3.18,100.16,1.0016,1.00187
3.180625,100.16,1.0016,1.00187
3.18125,100.17,1.0017,1.00197
3.181875,100.16,1.0016,1.00187
3.1825,100.16,1.0016,1.00187
3.183125,100.16,1.0016,1.00187
3.18375,100.16,1.0016,1.00187
3.184375,100.16,1.0016,1.00187
3.185,100.16,1.0016,1.00187
3.185625,100.16,1.0016,1.00187
3.18625,100.16,1.0016,1.00187
3.186875,100.16,1.0016,1.00187
3.1875,100.16,1.0016,1.00187
3.188125,100.17,1.0017,1.00197
3.18875,100.17,1.0017,1.00197
3.189375,100.16,1.0016,1.00187
3.19,100.16,1.0016,1.00187
3.190625,100.17,1.0017,1.00197
3.19125,100.17,1.0017,1.00197
3.191875,100.17,1.0017,1.00197
3.1925,100.16,1.0016,1.00187
3.193125,100.16,1.0016,1.00187
3.19375,100.16,1.0016,1.00187
3.194375,100.16,1.0016,1.00187
3.195,100.16,1.0016,1.00187
3.195625,100.16,1.0016,1.00187
3.19625,100.16,1.0016,1.00187
3.196875,100.16,1.0016,1.00187
3.1975,100.16,1.0016,1.00187
3.198125,100.16,1.0016,1.00187
3.19875,100.16,1.0016,1.00187
3.199375,100.15,1.0015,1.00177
3.2,100.15,1.0015,1.00177
3.200625,100.15,1.0015,1.00177
3.20125,100.14,1.0014,1.00167
3.201875,100.14,1.0014,1.00167
3.2025,100.15,1.0015,1.00177
3.203125,100.15,1.0015,1.00177
3.20375,100.15,1.0015,1.00177
3.204375,100.14,1.0014,1.00167
3.205,100.14,1.0014,1.00167
3.205625,100.14,1.0014,1.00167
3.20625,100.14,1.0014,1.00167
3.206875,100.15,1.0015,1.00177
3.2075,100.15,1.0015,1.00177
3.208125,100.16,1.0016,1.00187
3.20875,100.15,1.0015,1.00177
3.209375,100.16,1.0016,1.00187
3.21,100.15,1.0015,1.00177
3.210625,100.15,1.0015,1.00177
3.21125,100.15,1.0015,1.00177
3.211875,100.15,1.0015,1.00177
3.2125,100.15,1.0015,1.00177
3.213125,100.15,1.0015,1.00177
3.21375,100.15,1.0015,1.00177
3.214375,100.15,1.0015,1.00177
3.215,100.15,1.0015,1.00177
3.215625,100.15,1.0015,1.00177
3.21625,100.16,1.0016,1.00187
3.216875,100.15,1.0015,1.00177
3.2175,100.15,1.0015,1.00177
3.218125,100.14,1.0014,1.00167
3.21875,100.15,1.0015,1.00177
3.219375,100.15,1.0015,1.00177
3.22,100.15,1.0015,1.00177
3.220625,100.15,1.0015,1.00177
3.22125,100.14,1.0014,1.00167
3.221875,100.14,1.0014,1.00167
3.2225,100.14,1.0014,1.00167
3.223125,100.14,1.0014,1.00167
3.22375,100.14,1.0014,1.00167
3.224375,100.14,1.0014,1.00167
3.225,100.14,1.0014,1.00167
3.225625,100.14,1.0014,1.00167
3.22625,100.14,1.0014,1.00167
3.226875,100.14,1.0014,1.00167
3.2275,100.14,1.0014,1.00167
3.228125,100.14,1.0014,1.00167
3.22875,100.14,1.0014,1.00167
3.229375,100.15,1.0015,1.00177
3.23,100.15,1.0015,1.00177
3.230625,100.15,1.0015,1.00177
3.23125,100.15,1.0015,1.00177
3.231875,100.15,1.0015,1.00177
3.2325,100.15,1.0015,1.00177
3.233125,100.15,1.0015,1.00177
3.23375,100.15,1.0015,1.00177
3.234375,100.15,1.0015,1.00177
3.235,100.15,1.0015,1.00177
3.235625,100.15,1.0015,1.00177
3.23625,100.15,1.0015,1.00177
3.236875,100.15,1.0015,1.00177
3.2375,100.15,1.0015,1.00177
3.238125,100.15,1.0015,1.00177
3.23875,100.15,1.0015,1.00177
3.239375,100.15,1.0015,1.00177
3.24,100.15,1.0015,1.00177
3.240625,100.16,1.0016,1.00187
3.24125,100.16,1.0016,1.00187
3.241875,100.16,1.0016,1.00187
3.2425,100.17,1.0017,1.00197
3.243125,100.16,1.0016,1.00187
3.24375,100.16,1.0016,1.00187
3.244375,100.16,1.0016,1.00187
3.245,100.16,1.0016,1.00187
3.245625,100.16,1.0016,1.00187
3.24625,100.16,1.0016,1.00187
3.246875,100.16,1.0016,1.00187
3.2475,100.16,1.0016,1.00187
3.248125,100.15,1.0015,1.00177
3.24875,100.15,1.0015,1.00177
3.249375,100.14,1.0014,1.00167
3.25,100.14,1.0014,1.00167
3.250625,100.14,1.0014,1.00167
3.25125,100.15,1.0015,1.00177
3.251875,100.15,1.0015,1.00177
3.2525,100.15,1.0015,1.00177
3.253125,100.15,1.0015,1.00177
3.25375,100.15,1.0015,1.00177
3.254375,100.15,1.0015,1.00177
3.255,100.15,1.0015,1.00177
3.255625,100.15,1.0015,1.00177
3.25625,100.16,1.0016,1.00187
3.256875,100.16,1.0016,1.00187
3.2575,100.16,1.0016,1.00187
3.258125,100.15,1.0015,1.00177
3.25875,100.16,1.0016,1.00187
3.259375,100.15,1.0015,1.00177
3.26,100.16,1.0016,1.00187
3.260625,100.15,1.0015,1.00177
3.26125,100.14,1.0014,1.00167
3.261875,100.14,1.0014,1.00167
3.2625,100.14,1.0014,1.00167
3.263125,100.15,1.0015,1.00177
3.26375,100.14,1.0014,1.00167
3.264375,100.15,1.0015,1.00177
3.265,100.15,1.0015,1.00177
3.265625,100.15,1.0015,1.00177
3.26625,100.15,1.0015,1.00177
3.266875,100.14,1.0014,1.00167
3.2675,100.14,1.0014,1.00167
3.268125,100.14,1.0014,1.00167
3.26875,100.14,1.0014,1.00167
3.269375,100.14,1.0014,1.00167
3.27,100.14,1.0014,1.00167
3.270625,100.14,1.0014,1.00167
3.27125,100.14,1.0014,1.00167
3.271875,100.14,1.0014,1.00167
3.2725,100.14,1.0014,1.00167
3.273125,100.14,1.0014,1.00167
3.27375,100.14,1.0014,1.00167
3.274375,100.14,1.0014,1.00167
3.275,100.14,1.0014,1.00167
3.275625,100.14,1.0014,1.00167
3.27625,100.14,1.0014,1.00167
3.276875,100.14,1.0014,1.00167
3.2775,100.13,1.0013,1.00157
3.278125,100.14,1.0014,1.00167
3.27875,100.13,1.0013,1.00157
3.279375,100.13,1.0013,1.00157
3.28,100.13,1.0013,1.00157
3.280625,100.13,1.0013,1.00157
3.28125,100.13,1.0013,1.00157
3.281875,100.13,1.0013,1.00157
3.2825,100.12,1.0012,1.00147
3.283125,100.12,1.0012,1.00147
3.28375,100.13,1.0013,1.00157
3.284375,100.13,1.0013,1.00157
3.285,100.13,1.0013,1.00157
3.285625,100.13,1.0013,1.00157
3.28625,100.13,1.0013,1.00157
3.286875,100.13,1.0013,1.00157
3.2875,100.13,1.0013,1.00157
3.288125,100.13,1.0013,1.00157
3.28875,100.13,1.0013,1.00157
3.289375,100.13,1.0013,1.00157
3.29,100.13,1.0013,1.00157
3.290625,100.13,1.0013,1.00157
3.29125,100.13,1.0013,1.00157
3.291875,100.13,1.0013,1.00157
3.2925,100.13,1.0013,1.00157
3.293125,100.13,1.0013,1.00157
3.29375,100.13,1.0013,1.00157
3.294375,100.13,1.0013,1.00157
3.295,100.13,1.0013,1.00157
3.295625,100.13,1.0013,1.00157
3.29625,100.13,1.0013,1.00157
3.296875,100.13,1.0013,1.00157
3.2975,100.13,1.0013,1.00157
3.298125,100.13,1.0013,1.00157
3.29875,100.13,1.0013,1.00157
3.299375,100.13,1.0013,1.00157
3.3,100.13,1.0013,1.00157
3.300625,100.14,1.0014,1.00167
3.30125,100.13,1.0013,1.00157
3.301875,100.14,1.0014,1.00167
3.3025,100.14,1.0014,1.00167
3.303125,100.14,1.0014,1.00167
3.30375,100.14,1.0014,1.00167
3.304375,100.14,1.0014,1.00167
3.305,100.14,1.0014,1.00167
3.305625,100.14,1.0014,1.00167
3.30625,100.14,1.0014,1.00167
3.306875,100.13,1.0013,1.00157
3.3075,100.13,1.0013,1.00157
3.308125,100.13,1.0013,1.00157
3.30875,100.13,1.0013,1.00157
3.309375,100.14,1.0014,1.00167
3.31,100.14,1.0014,1.00167
3.310625,100.14,1.0014,1.00167
3.31125,100.15,1.0015,1.00177
3.311875,100.15,1.0015,1.00177
3.3125,100.15,1.0015,1.00177
3.313125,100.15,1.0015,1.00177
3.31375,100.15,1.0015,1.00177
3.314375,100.15,1.0015,1.00177
3.315,100.15,1.0015,1.00177
3.315625,100.15,1.0015,1.00177
3.31625,100.15,1.0015,1.00177
3.316875,100.15,1.0015,1.00177
3.3175,100.15,1.0015,1.00177
3.318125,100.16,1.0016,1.00187
3.31875,100.16,1.0016,1.00187
3.319375,100.16,1.0016,1.00187
3.32,100.16,1.0016,1.00187
3.320625,100.15,1.0015,1.00177
3.32125,100.15,1.0015,1.00177
3.321875,100.15,1.0015,1.00177
3.3225,100.15,1.0015,1.00177
3.323125,100.15,1.0015,1.00177
3.32375,100.15,1.0015,1.00177
3.324375,100.15,1.0015,1.00177
3.325,100.15,1.0015,1.00177
3.325625,100.15,1.0015,1.00177
3.32625,100.15,1.0015,1.00177
3.326875,100.15,1.0015,1.00177
3.3275,100.15,1.0015,1.00177
3.328125,100.15,1.0015,1.00177
3.32875,100.15,1.0015,1.00177
3.329375,100.14,1.0014,1.00167
3.33,100.13,1.0013,1.00157
3.330625,100.13,1.0013,1.00157
3.33125,100.13,1.0013,1.00157
3.331875,100.13,1.0013,1.00157
3.3325,100.14,1.0014,1.00167
3.333125,100.14,1.0014,1.00167
3.33375,100.14,1.0014,1.00167
3.334375,100.14,1.0014,1.00167
3.335,100.14,1.0014,1.00167
3.335625,100.14,1.0014,1.00167
3.33625,100.14,1.0014,1.00167
3.336875,100.14,1.0014,1.00167
3.3375,100.14,1.0014,1.00167
3.338125,100.14,1.0014,1.00167
3.33875,100.14,1.0014,1.00167
3.339375,100.14,1.0014,1.00167
3.34,100.14,1.0014,1.00167
3.340625,100.14,1.0014,1.00167
3.34125,100.14,1.0014,1.00167
3.341875,100.14,1.0014,1.00167
3.3425,100.14,1.0014,1.00167
3.343125,100.14,1.0014,1.00167
3.34375,100.14,1.0014,1.00167
3.344375,100.14,1.0014,1.00167
3.345,100.14,1.0014,1.00167
3.345625,100.14,1.0014,1.00167
3.34625,100.14,1.0014,1.00167
3.346875,100.14,1.0014,1.00167
3.3475,100.14,1.0014,1.00167
3.348125,100.13,1.0013,1.00157
3.34875,100.14,1.0014,1.00167
3.349375,100.15,1.0015,1.00177
3.35,100.14,1.0014,1.00167
3.350625,100.14,1.0014,1.00167
3.35125,100.14,1.0014,1.00167
3.351875,100.14,1.0014,1.00167
3.3525,100.13,1.0013,1.00157
3.353125,100.13,1.0013,1.00157
3.35375,100.13,1.0013,1.00157
3.354375,100.13,1.0013,1.00157
3.355,100.13,1.0013,1.00157
3.355625,100.13,1.0013,1.00157
3.35625,100.13,1.0013,1.00157
3.356875,100.13,1.0013,1.00157
3.3575,100.13,1.0013,1.00157
3.358125,100.14,1.0014,1.00167
3.35875,100.14,1.0014,1.00167
3.359375,100.15,1.0015,1.00177
3.36,100.15,1.0015,1.00177
3.360625,100.15,1.0015,1.00177
3.36125,100.15,1.0015,1.00177
3.361875,100.15,1.0015,1.00177
3.3625,100.15,1.0015,1.00177
3.363125,100.15,1.0015,1.00177
3.36375,100.15,1.0015,1.00177
3.364375,100.15,1.0015,1.00177
3.365,100.15,1.0015,1.00177
3.365625,100.15,1.0015,1.00177
3.36625,100.15,1.0015,1.00177
3.366875,100.16,1.0016,1.00187
3.3675,100.16,1.0016,1.00187
3.368125,100.16,1.0016,1.00187
3.36875,100.15,1.0015,1.00177
3.369375,100.15,1.0015,1.00177
3.37,100.16,1.0016,1.00187
3.370625,100.16,1.0016,1.00187
3.37125,100.15,1.0015,1.00177
3.371875,100.15,1.0015,1.00177
3.3725,100.15,1.0015,1.00177
3.373125,100.15,1.0015,1.00177
3.37375,100.15,1.0015,1.00177
3.374375,100.15,1.0015,1.00177
3.375,100.15,1.0015,1.00177
3.375625,100.15,1.0015,1.00177
3.37625,100.16,1.0016,1.00187
3.376875,100.15,1.0015,1.00177
3.3775,100.15,1.0015,1.00177
3.378125,100.15,1.0015,1.00177
3.37875,100.14,1.0014,1.00167
3.379375,100.14,1.0014,1.00167
3.38,100.14,1.0014,1.00167
3.380625,100.14,1.0014,1.00167
3.38125,100.14,1.0014,1.00167
3.381875,100.14,1.0014,1.00167
3.3825,100.14,1.0014,1.00167
3.383125,100.14,1.0014,1.00167
3.38375,100.14,1.0014,1.00167
3.384375,100.13,1.0013,1.00157
3.385,100.14,1.0014,1.00167
3.385625,100.14,1.0014,1.00167
3.38625,100.13,1.0013,1.00157
3.386875,100.13,1.0013,1.00157
3.3875,100.13,1.0013,1.00157
3.388125,100.13,1.0013,1.00157
3.38875,100.13,1.0013,1.00157
3.389375,100.13,1.0013,1.00157
3.39,100.13,1.0013,1.00157
3.390625,100.13,1.0013,1.00157
3.39125,100.12,1.0012,1.00147
3.391875,100.12,1.0012,1.00147
3.3925,100.12,1.0012,1.00147
3.393125,100.11,1.0011,1.00137
3.39375,100.12,1.0012,1.00147
3.394375,100.12,1.0012,1.00147
3.395,100.12,1.0012,1.00147
3.395625,100.12,1.0012,1.00147
3.39625,100.11,1.0011,1.00137
3.396875,100.12,1.0012,1.00147
3.3975,100.12,1.0012,1.00147
3.398125,100.11,1.0011,1.00137
3.39875,100.12,1.0012,1.00147
3.399375,100.12,1.0012,1.00147
3.4,100.12,1.0012,1.00147
3.400625,100.12,1.0012,1.00147
3.40125,100.13,1.0013,1.00157
3.401875,100.14,1.0014,1.00167
3.4025,100.14,1.0014,1.00167
3.403125,100.14,1.0014,1.00167
3.40375,100.14,1.0014,1.00167
3.404375,100.14,1.0014,1.00167
3.405,100.14,1.0014,1.00167
3.405625,100.14,1.0014,1.00167
3.40625,100.14,1.0014,1.00167
3.406875,100.14,1.0014,1.00167
3.4075,100.13,1.0013,1.00157
3.408125,100.14,1.0014,1.00167
3.40875,100.14,1.0014,1.00167
3.409375,100.14,1.0014,1.00167
3.41,100.14,1.0014,1.00167
3.410625,100.14,1.0014,1.00167
3.41125,100.13,1.0013,1.00157
3.411875,100.14,1.0014,1.00167
3.4125,100.14,1.0014,1.00167
3.413125,100.15,1.0015,1.00177
3.41375,100.15,1.0015,1.00177
3.414375,100.14,1.0014,1.00167
3.415,100.14,1.0014,1.00167
3.415625,100.14,1.0014,1.00167
3.41625,100.14,1.0014,1.00167
3.416875,100.15,1.0015,1.00177
3.4175,100.15,1.0015,1.00177
3.418125,100.14,1.0014,1.00167
3.41875,100.14,1.0014,1.00167
3.419375,100.13,1.0013,1.00157
3.42,100.13,1.0013,1.00157
3.420625,100.13,1.0013,1.00157
3.42125,100.14,1.0014,1.00167
3.421875,100.13,1.0013,1.00157
3.4225,100.13,1.0013,1.00157
3.423125,100.13,1.0013,1.00157
3.42375,100.13,1.0013,1.00157
3.424375,100.13,1.0013,1.00157
3.425,100.13,1.0013,1.00157
3.425625,100.13,1.0013,1.00157
3.42625,100.13,1.0013,1.00157
3.426875,100.13,1.0013,1.00157
3.4275,100.13,1.0013,1.00157
3.428125,100.13,1.0013,1.00157
3.42875,100.13,1.0013,1.00157
3.429375,100.13,1.0013,1.00157
3.43,100.13,1.0013,1.00157
3.430625,100.13,1.0013,1.00157
3.43125,100.13,1.0013,1.00157
3.431875,100.13,1.0013,1.00157
3.4325,100.12,1.0012,1.00147
3.433125,100.13,1.0013,1.00157
3.43375,100.13,1.0013,1.00157
3.434375,100.13,1.0013,1.00157
3.435,100.13,1.0013,1.00157
3.435625,100.12,1.0012,1.00147
3.43625,100.13,1.0013,1.00157
3.436875,100.13,1.0013,1.00157
3.4375,100.12,1.0012,1.00147
3.438125,100.13,1.0013,1.00157
3.43875,100.13,1.0013,1.00157
3.439375,100.13,1.0013,1.00157
3.44,100.14,1.0014,1.00167
3.440625,100.14,1.0014,1.00167
3.44125,100.14,1.0014,1.00167
3.441875,100.14,1.0014,1.00167
3.4425,100.14,1.0014,1.00167
3.443125,100.14,1.0014,1.00167
3.44375,100.15,1.0015,1.00177
3.444375,100.15,1.0015,1.00177
3.445,100.15,1.0015,1.00177
3.445625,100.15,1.0015,1.00177
3.44625,100.15,1.0015,1.00177
3.446875,100.15,1.0015,1.00177
3.4475,100.15,1.0015,1.00177
3.448125,100.15,1.0015,1.00177
3.44875,100.15,1.0015,1.00177
3.449375,100.15,1.0015,1.00177
3.45,100.15,1.0015,1.00177
3.450625,100.15,1.0015,1.00177
3.45125,100.15,1.0015,1.00177
3.451875,100.15,1.0015,1.00177
3.4525,100.15,1.0015,1.00177
3.453125,100.15,1.0015,1.00177
3.45375,100.15,1.0015,1.00177
3.454375,100.15,1.0015,1.00177
3.455,100.15,1.0015,1.00177
3.455625,100.15,1.0015,1.00177
3.45625,100.15,1.0015,1.00177
3.456875,100.15,1.0015,1.00177
3.4575,100.16,1.0016,1.00187
3.458125,100.15,1.0015,1.00177
3.45875,100.15,1.0015,1.00177
3.459375,100.15,1.0015,1.00177
3.46,100.14,1.0014,1.00167
3.460625,100.14,1.0014,1.00167
3.46125,100.14,1.0014,1.00167
3.461875,100.14,1.0014,1.00167
3.4625,100.14,1.0014,1.00167
3.463125,100.14,1.0014,1.00167
3.46375,100.14,1.0014,1.00167
3.464375,100.14,1.0014,1.00167
3.465,100.14,1.0014,1.00167
3.465625,100.14,1.0014,1.00167
3.46625,100.14,1.0014,1.00167
3.466875,100.13,1.0013,1.00157
3.4675,100.13,1.0013,1.00157
3.468125,100.13,1.0013,1.00157
3.46875,100.13,1.0013,1.00157
3.469375,100.14,1.0014,1.00167
3.47,100.14,1.0014,1.00167
3.470625,100.14,1.0014,1.00167
3.47125,100.14,1.0014,1.00167
3.471875,100.13,1.0013,1.00157
3.4725,100.14,1.0014,1.00167
3.473125,100.14,1.0014,1.00167
3.47375,100.14,1.0014,1.00167
3.474375,100.14,1.0014,1.00167
3.475,100.14,1.0014,1.00167
3.475625,100.14,1.0014,1.00167
3.47625,100.14,1.0014,1.00167
3.476875,100.13,1.0013,1.00157
3.4775,100.13,1.0013,1.00157
3.478125,100.13,1.0013,1.00157
3.47875,100.13,1.0013,1.00157
3.479375,100.13,1.0013,1.00157
3.48,100.13,1.0013,1.00157
3.480625,100.13,1.0013,1.00157
3.48125,100.12,1.0012,1.00147
3.481875,100.12,1.0012,1.00147
3.4825,100.11,1.0011,1.00137
3.483125,100.12,1.0012,1.00147
3.48375,100.12,1.0012,1.00147
3.484375,100.12,1.0012,1.00147
3.485,100.12,1.0012,1.00147
3.485625,100.12,1.0012,1.00147
3.48625,100.12,1.0012,1.00147
3.486875,100.12,1.0012,1.00147
3.4875,100.12,1.0012,1.00147
3.488125,100.11,1.0011,1.00137
3.48875,100.12,1.0012,1.00147
3.489375,100.11,1.0011,1.00137
3.49,100.11,1.0011,1.00137
3.490625,100.11,1.0011,1.00137
3.49125,100.11,1.0011,1.00137
3.491875,100.11,1.0011,1.00137
3.4925,100.12,1.0012,1.00147
3.493125,100.12,1.0012,1.00147
3.49375,100.12,1.0012,1.00147
3.494375,100.12,1.0012,1.00147
3.495,100.12,1.0012,1.00147
3.495625,100.12,1.0012,1.00147
3.49625,100.12,1.0012,1.00147
3.496875,100.12,1.0012,1.00147
3.4975,100.12,1.0012,1.00147
3.498125,100.11,1.0011,1.00137
3.49875,100.11,1.0011,1.00137
3.499375,100.11,1.0011,1.00137
3.5,100.11,1.0011,1.00137
3.500625,100.11,1.0011,1.00137
3.50125,100.12,1.0012,1.00147
3.501875,100.12,1.0012,1.00147
3.5025,100.12,1.0012,1.00147
3.503125,100.12,1.0012,1.00147
3.50375,100.12,1.0012,1.00147
3.504375,100.12,1.0012,1.00147
3.505,100.12,1.0012,1.00147
3.505625,100.12,1.0012,1.00147
3.50625,100.12,1.0012,1.00147
3.506875,100.12,1.0012,1.00147
3.5075,100.12,1.0012,1.00147
3.508125,100.12,1.0012,1.00147
3.50875,100.12,1.0012,1.00147
3.509375,100.12,1.0012,1.00147
3.51,100.11,1.0011,1.00137
3.510625,100.12,1.0012,1.00147
3.51125,100.13,1.0013,1.00157
3.511875,100.13,1.0013,1.00157
3.5125,100.12,1.0012,1.00147
3.513125,100.12,1.0012,1.00147
3.51375,100.12,1.0012,1.00147
3.514375,100.12,1.0012,1.00147
3.515,100.12,1.0012,1.00147
3.515625,100.12,1.0012,1.00147
3.51625,100.11,1.0011,1.00137
3.516875,100.12,1.0012,1.00147
3.5175,100.12,1.0012,1.00147
3.518125,100.12,1.0012,1.00147
3.51875,100.12,1.0012,1.00147
3.519375,100.12,1.0012,1.00147
3.52,100.12,1.0012,1.00147
3.520625,100.12,1.0012,1.00147
3.52125,100.12,1.0012,1.00147
3.521875,100.12,1.0012,1.00147
3.5225,100.12,1.0012,1.00147
