t,UAB,UFD(V),IFD(A)
4.32323,1.006,179.443,587.195
4.3233,1.006,180.054,587.195
4.32338,1.006,180.054,587.195
4.32346,1.006,180.664,587.195
4.32354,1.006,180.664,587.195
4.32362,1.006,181.274,587.195
4.32369,1.006,181.274,587.195
4.32377,1.006,181.274,587.195
4.32385,1.006,181.885,587.195
4.32393,1.006,181.885,587.195
4.32401,1.006,182.495,587.195
4.32408,1.006,182.495,587.195
4.32416,1.006,182.495,587.195
4.32424,1.006,182.495,587.195
4.32432,1.006,183.106,587.195
4.3244,1.006,182.495,587.195
4.32448,1.006,182.495,587.195
4.32455,1.006,182.495,587.195
4.32463,1.007,182.495,587.195
4.32471,1.007,182.495,587.195
4.32479,1.007,181.885,587.195
4.32487,1.007,181.885,587.195
4.32494,1.007,181.885,587.195
4.32502,1.007,181.274,587.195
4.3251,1.007,181.274,587.195
4.32518,1.007,180.664,587.195
4.32526,1.007,180.054,587.195
4.32533,1.007,179.443,587.195
4.32541,1.007,178.833,587.195
4.32549,1.007,178.223,585.974
4.32557,1.007,178.223,587.195
4.32565,1.007,177.612,587.195
4.32573,1.007,177.612,587.195
4.3258,1.007,177.612,587.195
4.32588,1.007,177.612,587.195
4.32596,1.007,177.612,587.195
4.32604,1.007,177.612,587.195
4.32612,1.007,177.612,587.195
4.32619,1.007,178.223,587.195
4.32627,1.007,178.223,587.195
4.32635,1.007,178.833,587.195
4.32643,1.007,178.833,587.195
4.32651,1.007,179.443,587.195
4.32658,1.007,180.054,587.195
4.32666,1.007,180.054,587.195
4.32674,1.007,180.664,587.195
4.32682,1.007,180.664,587.195
4.3269,1.007,180.664,587.195
4.32698,1.007,181.274,587.195
4.32705,1.007,181.274,587.195
4.32713,1.007,181.885,587.195
4.32721,1.007,181.885,587.195
4.32729,1.006,182.495,587.195
4.32737,1.006,182.495,587.195
4.32744,1.006,182.495,587.195
4.32752,1.006,182.495,587.195
4.3276,1.006,182.495,587.195
4.32768,1.006,182.495,587.195
4.32776,1.006,182.495,587.195
4.32783,1.006,183.106,587.195
4.32791,1.006,182.495,587.195
4.32799,1.006,182.495,585.974
4.32807,1.006,182.495,587.195
4.32815,1.006,182.495,587.195
4.32823,1.006,181.885,587.195
4.3283,1.006,181.274,587.195
4.32838,1.006,181.274,587.195
4.32846,1.006,180.664,587.195
4.32854,1.006,180.664,587.195
4.32862,1.006,180.054,587.195
4.32869,1.006,179.443,587.195
4.32877,1.006,178.833,587.195
4.32885,1.006,178.223,587.195
4.32893,1.006,178.223,587.195
4.32901,1.006,177.612,587.195
4.32908,1.006,177.612,587.195
4.32916,1.006,177.612,587.195
4.32924,1.006,177.612,587.195
4.32932,1.006,177.612,585.974
4.3294,1.006,178.223,587.195
4.32948,1.005,178.223,587.195
4.32955,1.005,178.223,587.195
4.32963,1.005,178.833,587.195
4.32971,1.005,178.833,587.195
4.32979,1.005,179.443,585.974
4.32987,1.005,179.443,587.195
4.32994,1.005,180.054,587.195
4.33002,1.005,180.054,587.195
4.3301,1.005,180.664,585.974
4.33018,1.005,180.664,587.195
4.33026,1.005,181.274,587.195
4.33033,1.005,181.274,587.195
4.33041,1.005,181.885,585.974
4.33049,1.005,181.885,587.195
4.33057,1.005,182.495,587.195
4.33065,1.005,182.495,587.195
4.33073,1.005,182.495,587.195
4.3308,1.005,182.495,587.195
4.33088,1.005,183.106,587.195
4.33096,1.005,183.106,587.195
4.33104,1.005,183.106,587.195
4.33112,1.005,183.106,587.195
4.33119,1.005,183.106,587.195
4.33127,1.005,182.495,587.195
4.33135,1.005,182.495,587.195
4.33143,1.005,182.495,587.195
4.33151,1.005,182.495,585.974
4.33158,1.005,181.885,587.195
4.33166,1.005,181.885,587.195
4.33174,1.005,181.274,587.195
4.33182,1.005,180.664,587.195
4.3319,1.005,180.664,587.195
4.33198,1.005,180.054,587.195
4.33205,1.006,179.443,587.195
4.33213,1.005,178.833,587.195
4.33221,1.006,178.223,587.195
4.33229,1.006,178.223,587.195
4.33237,1.006,178.223,587.195
4.33244,1.006,177.612,587.195
4.33252,1.006,177.612,587.195
4.3326,1.006,177.612,587.195
4.33268,1.006,178.223,587.195
4.33276,1.006,178.223,587.195
4.33283,1.006,178.223,587.195
4.33291,1.006,178.833,587.195
4.33299,1.006,178.223,587.195
4.33307,1.006,178.833,587.195
4.33315,1.006,179.443,587.195
4.33323,1.006,179.443,587.195
4.3333,1.006,180.054,587.195
4.33338,1.006,180.054,587.195
4.33346,1.006,180.664,587.195
4.33354,1.006,180.664,587.195
4.33362,1.006,181.274,587.195
4.33369,1.006,181.274,587.195
4.33377,1.006,181.885,587.195
4.33385,1.006,181.885,587.195
4.33393,1.006,181.885,587.195
4.33401,1.006,182.495,587.195
4.33408,1.007,182.495,587.195
4.33416,1.007,182.495,587.195
4.33424,1.007,182.495,587.195
4.33432,1.007,182.495,587.195
4.3344,1.007,183.106,587.195
4.33448,1.007,182.495,587.195
4.33455,1.007,183.106,587.195
4.33463,1.007,182.495,587.195
4.33471,1.007,182.495,587.195
4.33479,1.007,182.495,587.195
4.33487,1.007,181.885,587.195
4.33494,1.007,181.885,587.195
4.33502,1.007,181.274,587.195
4.3351,1.007,181.274,587.195
4.33518,1.007,180.664,587.195
4.33526,1.007,180.054,587.195
4.33533,1.007,179.443,587.195
4.33541,1.007,179.443,587.195
4.33549,1.007,178.833,587.195
4.33557,1.007,178.223,587.195
4.33565,1.007,178.223,587.195
4.33573,1.007,177.612,587.195
4.3358,1.007,177.612,587.195
4.33588,1.007,177.612,587.195
4.33596,1.007,177.612,587.195
4.33604,1.007,177.612,587.195
4.33612,1.007,178.223,587.195
4.33619,1.007,178.223,587.195
4.33627,1.007,178.223,587.195
4.33635,1.007,178.833,587.195
4.33643,1.007,178.833,587.195
4.33651,1.007,179.443,587.195
4.33658,1.007,179.443,587.195
4.33666,1.007,179.443,587.195
4.33674,1.007,180.054,587.195
4.33682,1.007,180.664,587.195
4.3369,1.007,180.664,587.195
4.33698,1.007,181.274,587.195
4.33705,1.007,181.274,587.195
4.33713,1.007,181.274,587.195
4.33721,1.007,181.885,587.195
4.33729,1.007,181.885,587.195
4.33737,1.007,182.495,587.195
4.33744,1.007,182.495,587.195
4.33752,1.007,182.495,587.195
4.3376,1.007,182.495,587.195
4.33768,1.007,182.495,587.195
4.33776,1.007,182.495,587.195
4.33783,1.006,182.495,587.195
4.33791,1.006,182.495,587.195
4.33799,1.006,182.495,587.195
4.33807,1.006,181.885,587.195
4.33815,1.006,182.495,587.195
4.33823,1.006,181.885,587.195
4.3383,1.006,181.274,587.195
4.33838,1.006,181.274,587.195
4.33846,1.006,180.664,587.195
4.33854,1.006,180.664,587.195
4.33862,1.006,180.054,587.195
4.33869,1.006,179.443,587.195
4.33877,1.006,178.833,587.195
4.33885,1.006,178.223,587.195
4.33893,1.006,178.223,587.195
4.33901,1.006,177.612,587.195
4.33908,1.006,177.612,587.195
4.33916,1.006,177.612,587.195
4.33924,1.006,177.612,587.195
4.33932,1.006,177.612,587.195
4.3394,1.006,177.612,587.195
4.33948,1.006,177.612,587.195
4.33955,1.005,178.223,587.195
4.33963,1.005,178.223,587.195
4.33971,1.005,178.223,588.416
4.33979,1.005,178.833,587.195
4.33987,1.005,178.833,587.195
4.33994,1.005,179.443,587.195
4.34002,1.005,180.054,587.195
4.3401,1.005,180.054,587.195
4.34018,1.005,180.054,587.195
4.34026,1.005,180.664,587.195
4.34033,1.005,181.274,587.195
4.34041,1.005,181.274,587.195
4.34049,1.005,181.274,587.195
4.34057,1.005,181.274,587.195
4.34065,1.005,181.885,587.195
4.34073,1.005,181.885,587.195
4.3408,1.005,182.495,587.195
4.34088,1.005,182.495,587.195
4.34096,1.005,182.495,587.195
4.34104,1.005,182.495,588.416
4.34112,1.005,182.495,587.195
4.34119,1.005,182.495,587.195
4.34127,1.005,182.495,587.195
4.34135,1.005,182.495,587.195
4.34143,1.005,181.885,587.195
4.34151,1.005,181.885,587.195
4.34158,1.005,181.885,587.195
4.34166,1.005,181.274,587.195
4.34174,1.005,180.664,587.195
4.34182,1.005,180.664,587.195
4.3419,1.005,180.054,587.195
4.34198,1.005,179.443,587.195
4.34205,1.006,178.833,587.195
4.34213,1.006,178.223,587.195
4.34221,1.006,178.223,587.195
4.34229,1.006,177.612,587.195
4.34237,1.006,177.612,587.195
4.34244,1.006,177.612,587.195
4.34252,1.006,177.002,587.195
4.3426,1.006,177.002,587.195
4.34268,1.006,177.612,587.195
4.34276,1.006,177.612,587.195
4.34284,1.006,177.612,587.195
4.34291,1.006,178.223,587.195
4.34299,1.006,178.223,587.195
4.34307,1.006,178.223,587.195
4.34315,1.006,178.833,587.195
4.34323,1.006,178.833,587.195
4.3433,1.006,179.443,587.195
4.34338,1.006,180.054,587.195
4.34346,1.006,180.054,587.195
4.34354,1.006,180.054,587.195
4.34362,1.006,180.664,587.195
4.34369,1.006,180.664,587.195
4.34377,1.006,181.274,587.195
4.34385,1.007,181.274,587.195
4.34393,1.007,181.885,587.195
4.34401,1.007,181.885,587.195
4.34409,1.007,181.885,587.195
4.34416,1.007,181.885,587.195
4.34424,1.007,181.885,587.195
4.34432,1.007,182.495,587.195
4.3444,1.007,182.495,587.195
4.34448,1.007,182.495,587.195
4.34455,1.007,182.495,587.195
4.34463,1.007,182.495,587.195
4.34471,1.007,181.885,587.195
4.34479,1.007,181.885,587.195
4.34487,1.007,181.885,587.195
4.34494,1.007,181.274,587.195
4.34502,1.007,181.274,587.195
4.3451,1.007,180.664,587.195
4.34518,1.007,180.054,587.195
4.34526,1.007,180.054,587.195
4.34534,1.007,179.443,587.195
4.34541,1.007,178.833,587.195
4.34549,1.007,178.223,587.195
4.34557,1.007,177.612,587.195
4.34565,1.007,177.612,587.195
4.34573,1.007,177.612,587.195
4.3458,1.007,177.612,587.195
4.34588,1.007,177.612,587.195
4.34596,1.007,177.612,587.195
4.34604,1.007,177.612,587.195
4.34612,1.007,177.612,587.195
4.34619,1.007,178.223,587.195
4.34627,1.007,178.223,587.195
4.34635,1.007,178.833,587.195
4.34643,1.007,178.833,587.195
4.34651,1.007,178.833,587.195
4.34659,1.007,179.443,587.195
4.34666,1.007,179.443,587.195
4.34674,1.007,180.054,587.195
4.34682,1.007,180.664,587.195
4.3469,1.007,180.664,587.195
4.34698,1.007,180.664,587.195
4.34705,1.007,181.274,587.195
4.34713,1.007,181.885,587.195
4.34721,1.007,181.885,587.195
4.34729,1.007,181.885,587.195
4.34737,1.007,181.885,587.195
4.34744,1.007,182.495,587.195
4.34752,1.007,182.495,585.974
4.3476,1.007,182.495,587.195
4.34768,1.007,182.495,587.195
4.34776,1.007,182.495,587.195
4.34784,1.007,182.495,587.195
4.34791,1.007,182.495,587.195
4.34799,1.007,182.495,587.195
4.34807,1.007,182.495,587.195
4.34815,1.006,181.885,587.195
4.34823,1.006,181.885,587.195
4.3483,1.006,181.885,587.195
4.34838,1.006,181.274,587.195
4.34846,1.006,181.274,587.195
4.34854,1.006,180.664,587.195
4.34862,1.006,180.054,587.195
4.34869,1.006,179.443,587.195
4.34877,1.006,179.443,587.195
4.34885,1.006,178.833,587.195
4.34893,1.006,178.223,587.195
4.34901,1.006,178.223,587.195
4.34909,1.006,177.612,587.195
4.34916,1.006,177.612,587.195
4.34924,1.006,177.612,587.195
4.34932,1.006,177.612,587.195
4.3494,1.006,177.612,587.195
4.34948,1.006,178.223,587.195
4.34955,1.006,178.223,587.195
4.34963,1.006,178.223,587.195
4.34971,1.006,178.223,587.195
4.34979,1.005,178.833,587.195
4.34987,1.005,179.443,585.974
4.34994,1.005,179.443,587.195
4.35002,1.005,180.054,587.195
4.3501,1.005,180.054,587.195
4.35018,1.005,180.664,587.195
4.35026,1.005,180.664,585.974
4.35034,1.005,181.274,587.195
4.35041,1.005,181.274,587.195
4.35049,1.005,181.885,585.974
4.35057,1.005,181.885,587.195
4.35065,1.005,181.885,587.195
4.35073,1.005,182.495,587.195
4.3508,1.005,182.495,587.195
4.35088,1.005,182.495,587.195
4.35096,1.005,183.106,587.195
4.35104,1.005,183.106,585.974
4.35112,1.005,183.106,587.195
4.35119,1.005,182.495,587.195
4.35127,1.005,182.495,587.195
4.35135,1.005,182.495,587.195
4.35143,1.005,182.495,587.195
4.35151,1.005,182.495,587.195
4.35159,1.005,181.885,587.195
4.35166,1.005,181.885,587.195
4.35174,1.005,181.274,587.195
4.35182,1.005,181.274,587.195
4.3519,1.005,180.664,587.195
4.35198,1.005,180.054,587.195
4.35205,1.006,179.443,587.195
4.35213,1.006,178.833,587.195
4.35221,1.005,178.833,587.195
4.35229,1.005,178.223,587.195
4.35237,1.005,177.612,587.195
4.35244,1.005,177.612,587.195
4.35252,1.005,177.612,587.195
4.3526,1.006,177.612,587.195
4.35268,1.006,177.612,587.195
4.35276,1.006,177.612,587.195
4.35284,1.006,178.223,587.195
4.35291,1.006,178.223,587.195
4.35299,1.006,178.223,587.195
4.35307,1.006,178.833,587.195
4.35315,1.006,178.833,587.195
4.35323,1.006,179.443,587.195
4.3533,1.006,179.443,587.195
4.35338,1.006,180.054,587.195
4.35346,1.006,180.054,587.195
4.35354,1.006,180.664,587.195
4.35362,1.006,180.664,587.195
4.35369,1.006,181.274,587.195
4.35377,1.006,181.274,587.195
4.35385,1.006,181.885,587.195
4.35393,1.006,181.885,587.195
4.35401,1.006,182.495,587.195
4.35409,1.006,182.495,587.195
4.35416,1.006,182.495,587.195
4.35424,1.006,182.495,587.195
4.35432,1.006,182.495,587.195
4.3544,1.007,182.495,587.195
4.35448,1.007,182.495,587.195
4.35455,1.007,183.106,587.195
4.35463,1.007,182.495,587.195
4.35471,1.007,182.495,587.195
4.35479,1.007,182.495,587.195
4.35487,1.007,181.885,587.195
4.35494,1.007,181.885,587.195
4.35502,1.007,181.274,587.195
4.3551,1.007,181.274,587.195
4.35518,1.007,180.664,587.195
4.35526,1.007,180.054,587.195
4.35534,1.007,180.054,587.195
4.35541,1.007,179.443,587.195
4.35549,1.007,178.833,587.195
4.35557,1.007,178.223,587.195
4.35565,1.007,177.612,587.195
4.35573,1.007,177.612,587.195
4.3558,1.007,177.612,587.195
4.35588,1.007,177.612,587.195
4.35596,1.007,177.612,587.195
4.35604,1.007,177.612,587.195
4.35612,1.007,177.612,587.195
4.35619,1.007,177.612,587.195
4.35627,1.007,178.223,587.195
4.35635,1.007,178.223,587.195
4.35643,1.007,178.833,587.195
4.35651,1.007,179.443,587.195
4.35659,1.007,179.443,587.195
4.35666,1.007,179.443,587.195
4.35674,1.007,180.054,587.195
4.35682,1.007,180.664,587.195
4.3569,1.007,180.664,587.195
4.35698,1.007,180.664,587.195
4.35705,1.007,181.274,587.195
4.35713,1.007,181.274,587.195
4.35721,1.007,181.885,587.195
4.35729,1.007,181.885,587.195
4.35737,1.007,182.495,587.195
4.35744,1.007,182.495,587.195
4.35752,1.007,182.495,587.195
4.3576,1.006,182.495,587.195
4.35768,1.006,183.106,587.195
4.35776,1.006,182.495,587.195
4.35784,1.006,182.495,587.195
4.35791,1.006,183.106,587.195
4.35799,1.006,182.495,587.195
4.35807,1.006,182.495,587.195
4.35815,1.006,182.495,587.195
4.35823,1.006,181.885,587.195
4.3583,1.006,181.885,587.195
4.35838,1.006,181.885,587.195
4.35846,1.006,181.274,587.195
4.35854,1.006,180.664,587.195
4.35862,1.006,180.054,587.195
4.35869,1.006,179.443,587.195
4.35877,1.006,179.443,587.195
4.35885,1.006,178.833,587.195
4.35893,1.006,178.223,587.195
4.35901,1.006,177.612,587.195
4.35909,1.006,177.612,587.195
4.35916,1.006,177.612,587.195
4.35924,1.006,177.612,587.195
4.35932,1.006,177.612,587.195
4.3594,1.005,177.612,587.195
4.35948,1.005,178.223,587.195
4.35955,1.005,178.223,587.195
4.35963,1.005,178.223,587.195
4.35971,1.005,178.833,587.195
4.35979,1.005,178.833,587.195
4.35987,1.005,179.443,587.195
4.35994,1.005,179.443,587.195
4.36002,1.005,180.054,587.195
4.3601,1.005,180.054,587.195
4.36018,1.005,180.664,587.195
4.36026,1.005,180.664,587.195
4.36034,1.005,181.274,587.195
4.36041,1.005,181.274,587.195
4.36049,1.005,181.885,587.195
4.36057,1.005,181.885,587.195
4.36065,1.005,181.885,587.195
4.36073,1.005,182.495,587.195
4.3608,1.005,182.495,587.195
4.36088,1.005,182.495,587.195
4.36096,1.005,183.106,587.195
4.36104,1.005,183.106,588.416
4.36112,1.005,183.106,587.195
4.36119,1.005,183.106,587.195
4.36127,1.005,183.106,587.195
4.36135,1.005,182.495,587.195
4.36143,1.005,182.495,587.195
4.36151,1.005,182.495,587.195
4.36159,1.005,181.885,587.195
4.36166,1.005,181.885,587.195
4.36174,1.005,181.885,587.195
4.36182,1.005,181.274,587.195
4.3619,1.005,180.664,587.195
4.36198,1.005,180.054,587.195
4.36205,1.005,180.054,587.195
4.36213,1.005,179.443,588.416
4.36221,1.005,178.833,587.195
4.36229,1.005,178.223,587.195
4.36237,1.005,178.223,587.195
4.36244,1.005,178.223,587.195
4.36252,1.005,177.612,587.195
4.3626,1.005,177.612,587.195
4.36268,1.005,177.612,587.195
4.36276,1.005,177.612,587.195
4.36284,1.005,178.223,587.195
4.36291,1.005,178.223,587.195
4.36299,1.005,178.223,587.195
4.36307,1.006,178.833,587.195
4.36315,1.006,179.443,587.195
4.36323,1.006,179.443,587.195
4.3633,1.006,180.054,587.195
4.36338,1.006,180.054,587.195
4.36346,1.006,180.664,587.195
4.36354,1.006,180.664,587.195
4.36362,1.006,181.274,587.195
4.36369,1.006,181.274,587.195
4.36377,1.006,181.274,587.195
4.36385,1.006,181.885,587.195
4.36393,1.006,182.495,587.195
4.36401,1.006,182.495,587.195
4.36409,1.006,182.495,587.195
4.36416,1.006,182.495,587.195
4.36424,1.006,182.495,587.195
4.36432,1.006,183.106,587.195
4.3644,1.006,183.106,587.195
4.36448,1.006,183.106,587.195
4.36455,1.006,183.106,587.195
4.36463,1.006,182.495,587.195
4.36471,1.006,182.495,587.195
4.36479,1.006,182.495,587.195
4.36487,1.006,182.495,587.195
4.36494,1.006,181.885,587.195
4.36502,1.007,181.885,587.195
4.3651,1.007,181.274,587.195
4.36518,1.007,181.274,587.195
4.36526,1.007,180.664,587.195
4.36534,1.007,180.054,587.195
4.36541,1.007,179.443,587.195
4.36549,1.007,179.443,587.195
4.36557,1.007,178.833,587.195
4.36565,1.007,178.223,587.195
4.36573,1.007,177.612,587.195
4.3658,1.007,177.612,587.195
4.36588,1.007,177.612,587.195
4.36596,1.007,177.612,587.195
4.36604,1.007,178.223,587.195
4.36612,1.007,178.223,587.195
4.36619,1.007,178.223,587.195
4.36627,1.007,178.223,587.195
4.36635,1.007,178.833,587.195
4.36643,1.007,178.833,587.195
4.36651,1.007,179.443,587.195
4.36659,1.007,179.443,587.195
4.36666,1.007,180.054,587.195
4.36674,1.007,180.054,587.195
4.36682,1.007,180.664,587.195
4.3669,1.007,180.664,587.195
4.36698,1.006,181.274,587.195
4.36705,1.006,181.274,587.195
4.36713,1.006,181.274,587.195
4.36721,1.006,181.885,587.195
4.36729,1.006,181.885,587.195
4.36737,1.006,182.495,587.195
4.36744,1.006,182.495,587.195
4.36752,1.006,182.495,587.195
4.3676,1.006,182.495,587.195
4.36768,1.006,183.106,587.195
4.36776,1.006,182.495,587.195
4.36784,1.006,183.106,587.195
4.36791,1.006,183.106,587.195
4.36799,1.006,182.495,587.195
4.36807,1.006,182.495,587.195
4.36815,1.006,182.495,587.195
4.36823,1.006,182.495,587.195
4.3683,1.006,181.885,587.195
4.36838,1.006,181.885,587.195
4.36846,1.006,181.274,587.195
4.36854,1.006,180.664,587.195
4.36862,1.006,180.664,587.195
4.36869,1.006,180.054,587.195
4.36877,1.006,179.443,587.195
4.36885,1.006,178.833,587.195
4.36893,1.006,178.223,587.195
4.36901,1.006,178.223,587.195
4.36909,1.006,177.612,587.195
4.36916,1.006,177.612,587.195
4.36924,1.006,177.612,585.974
4.36932,1.005,177.612,587.195
4.3694,1.005,177.612,587.195
4.36948,1.005,177.612,585.974
4.36955,1.005,178.223,585.974
4.36963,1.005,178.223,585.974
4.36971,1.005,178.223,587.195
4.36979,1.005,178.833,585.974
4.36987,1.005,178.833,587.195
4.36994,1.005,179.443,587.195
4.37002,1.005,179.443,587.195
4.3701,1.005,180.054,587.195
4.37018,1.005,180.054,587.195
4.37026,1.005,180.664,587.195
4.37034,1.005,181.274,587.195
4.37041,1.005,181.274,585.974
4.37049,1.005,181.274,587.195
4.37057,1.005,181.885,587.195
4.37065,1.005,181.885,587.195
4.37073,1.005,181.885,587.195
4.3708,1.005,182.495,585.974
4.37088,1.005,182.495,587.195
4.37096,1.005,182.495,587.195
4.37104,1.005,182.495,587.195
4.37112,1.005,182.495,587.195
4.37119,1.005,182.495,587.195
4.37127,1.005,182.495,587.195
4.37135,1.005,182.495,587.195
4.37143,1.005,182.495,587.195
4.37151,1.005,181.885,587.195
4.37159,1.005,181.885,587.195
4.37166,1.005,181.885,587.195
4.37174,1.005,181.274,587.195
4.37182,1.005,180.664,587.195
4.3719,1.005,180.664,587.195
4.37198,1.005,180.054,587.195
4.37205,1.005,179.443,587.195
4.37213,1.005,178.833,587.195
4.37221,1.005,178.223,587.195
4.37229,1.005,178.223,587.195
4.37237,1.005,177.612,587.195
4.37244,1.005,177.612,587.195
4.37252,1.005,177.612,587.195
4.3726,1.005,177.612,587.195
4.37268,1.006,177.612,587.195
4.37276,1.006,177.612,587.195
